Time_Index,natural_gas,nuclear,solar_pv,distributed_solar,onshore_wind,offshore_wind,battery,clean_firm,coal,hydro
4609,1,1,0,0,0.1917,0.0939,1,1,1,0.8731
4610,1,1,0,0,0.1759,0.0695,1,1,1,0.8562
4611,1,1,0,0,0.2378,0.0538,1,1,1,0.8557
4612,1,1,0,0,0.2776,0.0289,1,1,1,0.8466
4613,1,1,0,0,0.3374,0.0186,1,1,1,0.6521
4614,1,1,0.0001,0.0001,0.43,0.0103,1,1,1,0.5868
4615,1,1,0.1091,0.0779,0.3664,0.0145,1,1,1,0.5266
4616,1,1,0.2598,0.1856,0.1262,0.046,1,1,1,0.4668
4617,1,1,0.4788,0.342,0.0352,0.0405,1,1,1,0.4428
4618,1,1,0.6503,0.4645,0.0185,0.042,1,1,1,0.4420
4619,1,1,0.7956,0.5683,0.0175,0.0448,1,1,1,0.4420
4620,1,1,0.8781,0.6272,0.0244,0.0387,1,1,1,0.4420
4621,1,1,0.8865,0.6332,0.0492,0.0123,1,1,1,0.4420
4622,1,1,1,0.7469,0.0838,0.0213,1,1,1,0.4420
4623,1,1,0.7878,0.5627,0.0681,0.0377,1,1,1,0.4420
4624,1,1,0.6331,0.4522,0.0832,0.0389,1,1,1,0.4481
4625,1,1,0.4879,0.3485,0.1095,0.0436,1,1,1,0.4481
4626,1,1,0.3025,0.2161,0.1431,0.0446,1,1,1,0.7398
4627,1,1,0.1254,0.0896,0.1711,0.1791,1,1,1,0.9587
4628,1,1,0.029,0.0207,0.2375,0.1772,1,1,1,0.9746
4629,1,1,0,0,0.2992,0.1573,1,1,1,0.9678
4630,1,1,0,0,0.4333,0.0814,1,1,1,0.9576
4631,1,1,0,0,0.3645,0.0805,1,1,1,0.9236
4632,1,1,0,0,0.374,0.0539,1,1,1,0.8922
4633,1,1,0,0,0.365,0.0306,1,1,1,0.8731
4634,1,1,0,0,0.3812,0.0185,1,1,1,0.8562
4635,1,1,0,0,0.5135,0.0166,1,1,1,0.8557
4636,1,1,0,0,0.6045,0.0213,1,1,1,0.8466
4637,1,1,0,0,0.6007,0.0023,1,1,1,0.6521
4638,1,1,0,0,0.6138,0.0112,1,1,1,0.5868
4639,1,1,0.1133,0.0809,0.5104,0.0168,1,1,1,0.5266
4640,1,1,0.2563,0.1831,0.2029,0.0083,1,1,1,0.4668
4641,1,1,0.3917,0.2798,0.0924,0.0024,1,1,1,0.4428
4642,1,1,0.5097,0.3641,0.0314,0.0008,1,1,1,0.4420
4643,1,1,0.6024,0.4303,0.0382,0.0045,1,1,1,0.4420
4644,1,1,0.5932,0.4237,0.0354,0.0004,1,1,1,0.4420
4645,1,1,0.5701,0.4072,0.0686,0.0053,1,1,1,0.4420
4646,1,1,0.5818,0.4156,0.0989,0.0034,1,1,1,0.4420
4647,1,1,0.5842,0.4173,0.115,0.002,1,1,1,0.4420
4648,1,1,0.5209,0.3721,0.242,0.0003,1,1,1,0.4481
4649,1,1,0.3794,0.271,0.247,0.0002,1,1,1,0.4481
4650,1,1,0.2302,0.1644,0.251,0.0002,1,1,1,0.7398
4651,1,1,0.0655,0.0468,0.2204,0.0006,1,1,1,0.9587
4652,1,1,0.0003,0.0002,0.1782,0.0053,1,1,1,0.9746
4653,1,1,0,0,0.2296,0.0254,1,1,1,0.9678
4654,1,1,0,0,0.3909,0.06,1,1,1,0.9576
4655,1,1,0,0,0.4776,0.0204,1,1,1,0.9236
4656,1,1,0,0,0.4175,0.0613,1,1,1,0.8922
4657,1,1,0,0,0.4408,0.0536,1,1,1,0.9107
4658,1,1,0,0,0.4029,0.0711,1,1,1,0.8927
4659,1,1,0,0,0.5042,0.1483,1,1,1,0.8751
4660,1,1,0,0,0.485,0.1748,1,1,1,0.8880
4661,1,1,0,0,0.4143,0.1053,1,1,1,0.6777
4662,1,1,0,0,0.3641,0.1285,1,1,1,0.5428
4663,1,1,0.027,0.0193,0.3946,0.2298,1,1,1,0.4668
4664,1,1,0.2055,0.1468,0.2104,0.0642,1,1,1,0.4481
4665,1,1,0.3168,0.2263,0.2339,0.0475,1,1,1,0.4388
4666,1,1,0.4589,0.3278,0.0883,0.019,1,1,1,0.4481
4667,1,1,0.5443,0.3888,0.09,0.0197,1,1,1,0.4481
4668,1,1,0.5818,0.4156,0.0834,0.0157,1,1,1,0.4481
4669,1,1,0.5643,0.4031,0.0514,0.0162,1,1,1,0.4336
4670,1,1,0.6245,0.4461,0.0445,0.0155,1,1,1,0.4481
4671,1,1,0.5956,0.4254,0.0575,0.0849,1,1,1,0.4481
4672,1,1,0.5671,0.4051,0.0701,0.0856,1,1,1,0.4668
4673,1,1,0.443,0.3164,0.1757,0.0605,1,1,1,0.5572
4674,1,1,0.2692,0.1923,0.2045,0.0917,1,1,1,0.8974
4675,1,1,0.1065,0.0761,0.257,0.1475,1,1,1,0.9084
4676,1,1,0.0048,0.0034,0.3041,0.176,1,1,1,0.8975
4677,1,1,0,0,0.3397,0.3365,1,1,1,0.8916
4678,1,1,0,0,0.3976,0.4644,1,1,1,0.8933
4679,1,1,0,0,0.3788,0.3727,1,1,1,0.8628
4680,1,1,0,0,0.3383,0.2741,1,1,1,0.8422
4681,1,1,0,0,0.3444,0.3321,1,1,1,0.9107
4682,1,1,0,0,0.3797,0.4324,1,1,1,0.8927
4683,1,1,0,0,0.3456,0.6724,1,1,1,0.8751
4684,1,1,0,0,0.3378,0.7957,1,1,1,0.8880
4685,1,1,0,0,0.3237,0.7052,1,1,1,0.6777
4686,1,1,0,0,0.2767,0.5574,1,1,1,0.5428
4687,1,1,0.0384,0.0274,0.1963,0.4037,1,1,1,0.4668
4688,1,1,0.1953,0.1395,0.0759,0.5157,1,1,1,0.4481
4689,1,1,0.3693,0.2638,0.0335,0.3653,1,1,1,0.4388
4690,1,1,0.517,0.3693,0.0722,0.142,1,1,1,0.4481
4691,1,1,0.7333,0.5238,0.0352,0.0867,1,1,1,0.4481
4692,1,1,0.5604,0.4003,0.0618,0.1611,1,1,1,0.4481
4693,1,1,0.588,0.42,0.1319,0.3144,1,1,1,0.4336
4694,1,1,0.5894,0.421,0.1604,0.2505,1,1,1,0.4481
4695,1,1,0.4682,0.3344,0.1474,0.3748,1,1,1,0.4481
4696,1,1,0.3616,0.2583,0.1453,0.5547,1,1,1,0.4668
4697,1,1,0.3115,0.2225,0.154,0.8983,1,1,1,0.5572
4698,1,1,0.1922,0.1373,0.103,0.9695,1,1,1,0.8974
4699,1,1,0.0568,0.0406,0.1042,1,1,1,1,0.9084
4700,1,1,0,0,0.1598,1,1,1,1,0.8975
4701,1,1,0,0,0.2417,0.694,1,1,1,0.8916
4702,1,1,0,0,0.3562,0.9643,1,1,1,0.8933
4703,1,1,0,0,0.4738,1,1,1,1,0.8628
4704,1,1,0,0,0.4892,1,1,1,1,0.8422
4705,1,1,0,0,0.4747,1,1,1,1,0.8335
4706,1,1,0,0,0.4648,0.5786,1,1,1,0.8930
4707,1,1,0,0,0.4503,0.6256,1,1,1,0.8767
4708,1,1,0,0,0.5441,0.6966,1,1,1,0.8722
4709,1,1,0,0,0.506,0.6166,1,1,1,0.8528
4710,1,1,0,0,0.4428,0.6749,1,1,1,0.5765
4711,1,1,0.0972,0.0694,0.252,0.584,1,1,1,0.4668
4712,1,1,0.2636,0.1883,0.2431,0.3571,1,1,1,0.4481
4713,1,1,0.4866,0.3476,0.1883,0.1765,1,1,1,0.4481
4714,1,1,0.6588,0.4706,0.2379,0.101,1,1,1,0.4481
4715,1,1,0.7836,0.5597,0.2192,0.1956,1,1,1,0.4481
4716,1,1,0.8261,0.5901,0.267,0.2177,1,1,1,0.4388
4717,1,1,0.8133,0.5809,0.2928,0.1525,1,1,1,0.4481
4718,1,1,0.7895,0.5639,0.2961,0.1347,1,1,1,0.4481
4719,1,1,0.7679,0.5485,0.2385,0.1326,1,1,1,0.4481
4720,1,1,0.645,0.4607,0.2716,0.1764,1,1,1,0.4481
4721,1,1,0.4985,0.3561,0.3026,0.2938,1,1,1,0.6949
4722,1,1,0.2961,0.2115,0.2843,0.4214,1,1,1,0.8321
4723,1,1,0.1319,0.0942,0.2504,0.3834,1,1,1,0.9449
4724,1,1,0,0,0.231,0.3153,1,1,1,0.9610
4725,1,1,0,0,0.3007,0.321,1,1,1,0.9534
4726,1,1,0,0,0.3657,0.503,1,1,1,0.9548
4727,1,1,0,0,0.3529,0.6723,1,1,1,0.9003
4728,1,1,0,0,0.4482,0.9091,1,1,1,0.8661
4729,1,1,0,0,0.4433,0.8833,1,1,1,0.8335
4730,1,1,0,0,0.4085,0.7733,1,1,1,0.8930
4731,1,1,0,0,0.4356,0.4496,1,1,1,0.8767
4732,1,1,0,0,0.4588,0.305,1,1,1,0.8722
4733,1,1,0,0,0.5502,0.1862,1,1,1,0.8528
4734,1,1,0,0,0.6364,0.1425,1,1,1,0.5765
4735,1,1,0.1079,0.0771,0.542,0.0987,1,1,1,0.4668
4736,1,1,0.2667,0.1905,0.4451,0.0733,1,1,1,0.4481
4737,1,1,0.4838,0.3456,0.4005,0.0807,1,1,1,0.4481
4738,1,1,0.6546,0.4676,0.447,0.079,1,1,1,0.4481
4739,1,1,0.7818,0.5584,0.4466,0.0394,1,1,1,0.4481
4740,1,1,0.8277,0.5912,0.4903,0.1345,1,1,1,0.4388
4741,1,1,0.7767,0.5548,0.6311,0.2477,1,1,1,0.4481
4742,1,1,0.7857,0.5612,0.8381,0.3563,1,1,1,0.4481
4743,1,1,0.7315,0.5225,0.8582,0.5418,1,1,1,0.4481
4744,1,1,0.6433,0.4595,0.9284,0.9621,1,1,1,0.4481
4745,1,1,0.5426,0.3876,0.9288,1,1,1,1,0.6949
4746,1,1,0.2962,0.2116,0.8881,1,1,1,1,0.8321
4747,1,1,0.1187,0.0848,0.6553,1,1,1,1,0.9449
4748,1,1,0,0,0.5825,1,1,1,1,0.9610
4749,1,1,0,0,0.6484,1,1,1,1,0.9534
4750,1,1,0,0,0.6462,1,1,1,1,0.9548
4751,1,1,0,0,0.6789,1,1,1,1,0.9003
4752,1,1,0,0,0.8126,1,1,1,1,0.8661
4753,1,1,0,0,0.7237,1,1,1,1,0.7451
4754,1,1,0,0,0.7691,0.9104,1,1,1,0.7404
4755,1,1,0,0,0.7428,1,1,1,1,0.7319
4756,1,1,0,0,0.5533,1,1,1,1,0.6232
4757,1,1,0,0,0.4896,1,1,1,1,0.6736
4758,1,1,0,0,0.6048,1,1,1,1,0.5107
4759,1,1,0.0967,0.0691,0.6063,0.9845,1,1,1,0.4473
4760,1,1,0.261,0.1864,0.3873,0.8847,1,1,1,0.4367
4761,1,1,0.47,0.3357,0.2934,0.8506,1,1,1,0.4256
4762,1,1,0.6409,0.4578,0.1965,0.7083,1,1,1,0.4234
4763,1,1,0.7584,0.5417,0.2409,0.6036,1,1,1,0.4234
4764,1,1,0.7914,0.5653,0.3151,0.4723,1,1,1,0.4234
4765,1,1,0.8068,0.5763,0.4137,0.5316,1,1,1,0.4234
4766,1,1,0.7591,0.5422,0.532,0.6969,1,1,1,0.4234
4767,1,1,0.5951,0.4251,0.7054,1,1,1,1,0.4256
4768,1,1,0.3438,0.2456,0.5701,1,1,1,1,0.4374
4769,1,1,0.1422,0.1016,0.3488,1,1,1,1,0.4481
4770,1,1,0.0713,0.0509,0.4366,1,1,1,1,0.4617
4771,1,1,0.0188,0.0134,0.2603,0.4964,1,1,1,0.8674
4772,1,1,0,0,0.193,0.7928,1,1,1,0.9666
4773,1,1,0,0,0.2424,0.7203,1,1,1,0.9725
4774,1,1,0,0,0.3478,0.5668,1,1,1,0.9656
4775,1,1,0,0,0.3181,0.2774,1,1,1,0.9059
4776,1,1,0,0,0.3183,0.3299,1,1,1,0.7734
4777,1,1,0,0,0.3216,0.3873,1,1,1,0.7451
4778,1,1,0,0,0.2521,0.2226,1,1,1,0.7404
4779,1,1,0,0,0.211,0.1364,1,1,1,0.7319
4780,1,1,0,0,0.241,0.0805,1,1,1,0.6232
4781,1,1,0,0,0.2778,0.08,1,1,1,0.6736
4782,1,1,0,0,0.2084,0.0924,1,1,1,0.5107
4783,1,1,0.0627,0.0448,0.2847,0.1519,1,1,1,0.4473
4784,1,1,0.2204,0.1574,0.1429,0.1486,1,1,1,0.4367
4785,1,1,0.3739,0.2671,0.1346,0.3099,1,1,1,0.4256
4786,1,1,0.4768,0.3406,0.0878,0.2912,1,1,1,0.4234
4787,1,1,0.5649,0.4035,0.1279,0.2807,1,1,1,0.4234
4788,1,1,0.5674,0.4053,0.0917,0.2781,1,1,1,0.4234
4789,1,1,0.5194,0.371,0.0906,0.2556,1,1,1,0.4234
4790,1,1,0.6902,0.493,0.0779,0.8121,1,1,1,0.4234
4791,1,1,0.6913,0.4938,0.1016,0.7675,1,1,1,0.4256
4792,1,1,0.5328,0.3806,0.1432,0.253,1,1,1,0.4374
4793,1,1,0.4273,0.3052,0.1529,0.2899,1,1,1,0.4481
4794,1,1,0.2652,0.1894,0.1647,0.2008,1,1,1,0.4617
4795,1,1,0.0862,0.0616,0.1282,0.1901,1,1,1,0.8674
4796,1,1,0,0,0.0996,0.2445,1,1,1,0.9666
4797,1,1,0,0,0.2216,0.4568,1,1,1,0.9725
4798,1,1,0,0,0.0437,0.3502,1,1,1,0.9656
4799,1,1,0,0,0.278,0.3235,1,1,1,0.9059
4800,1,1,0,0,0.2872,0.2969,1,1,1,0.7734
4801,1,1,0,0,0.3895,0.3418,1,1,1,0.8875
4802,1,1,0,0,0.5237,0.4845,1,1,1,0.8711
4803,1,1,0,0,0.5136,0.548,1,1,1,0.8717
4804,1,1,0,0,0.4956,0.4523,1,1,1,0.8871
4805,1,1,0,0,0.535,0.6756,1,1,1,0.6527
4806,1,1,0,0,0.5747,0.9238,1,1,1,0.4668
4807,1,1,0.0003,0.0002,0.419,0.9633,1,1,1,0.4481
4808,1,1,0.0316,0.0226,0.2436,0.9656,1,1,1,0.4481
4809,1,1,0.1817,0.1298,0.2431,1,1,1,1,0.4481
4810,1,1,0.2709,0.1935,0.2465,1,1,1,1,0.4481
4811,1,1,0.3464,0.2474,0.3252,1,1,1,1,0.4481
4812,1,1,0.4141,0.2958,0.277,1,1,1,1,0.4420
4813,1,1,0.4035,0.2882,0.2726,1,1,1,1,0.4481
4814,1,1,0.428,0.3057,0.3518,1,1,1,1,0.4420
4815,1,1,0.3938,0.2813,0.2352,1,1,1,1,0.4481
4816,1,1,0.3342,0.2387,0.2399,1,1,1,1,0.4520
4817,1,1,0.3073,0.2195,0.216,1,1,1,1,0.5479
4818,1,1,0.0805,0.0575,0.179,1,1,1,1,0.8715
4819,1,1,0.1231,0.0879,0.1143,1,1,1,1,0.9744
4820,1,1,0,0,0.1964,0.819,1,1,1,0.9806
4821,1,1,0,0,0.1206,0.9337,1,1,1,0.9646
4822,1,1,0,0,0.1673,0.902,1,1,1,0.9266
4823,1,1,0,0,0.1636,0.7695,1,1,1,0.8920
4824,1,1,0,0,0.1666,0.5772,1,1,1,0.9002
4825,1,1,0,0,0.1364,0.5652,1,1,1,0.8875
4826,1,1,0,0,0.0977,0.5084,1,1,1,0.8711
4827,1,1,0,0,0.0374,0.4414,1,1,1,0.8717
4828,1,1,0,0,0.031,0.4498,1,1,1,0.8871
4829,1,1,0,0,0.0829,0.4044,1,1,1,0.6527
4830,1,1,0,0,0.1278,0.3848,1,1,1,0.4668
4831,1,1,0.0739,0.0528,0.0813,0.4264,1,1,1,0.4481
4832,1,1,0.2442,0.1744,0.0347,0.4305,1,1,1,0.4481
4833,1,1,0.4141,0.2958,0.0248,0.3105,1,1,1,0.4481
4834,1,1,0.5545,0.3961,0.0281,0.268,1,1,1,0.4481
4835,1,1,0.701,0.5007,0.0098,0.1976,1,1,1,0.4481
4836,1,1,0.7658,0.547,0.0136,0.2139,1,1,1,0.4420
4837,1,1,0.7448,0.532,0.0182,0.1028,1,1,1,0.4481
4838,1,1,0.7146,0.5104,0.0196,0.0441,1,1,1,0.4420
4839,1,1,0.6941,0.4958,0.0421,0.0318,1,1,1,0.4481
4840,1,1,0.6189,0.4421,0.0325,0.0532,1,1,1,0.4520
4841,1,1,0.4663,0.3331,0.0346,0.0672,1,1,1,0.5479
4842,1,1,0.2727,0.1948,0.0302,0.0599,1,1,1,0.8715
4843,1,1,0.0934,0.0667,0.0533,0.0288,1,1,1,0.9744
4844,1,1,0.0003,0.0002,0.0919,0.029,1,1,1,0.9806
4845,1,1,0,0,0.2394,0.0092,1,1,1,0.9646
4846,1,1,0,0,0.2449,0.0068,1,1,1,0.9266
4847,1,1,0,0,0.2738,0.0071,1,1,1,0.8920
4848,1,1,0,0,0.3431,0.0212,1,1,1,0.9002
4849,1,1,0,0,0.2925,0.0214,1,1,1,0.8072
4850,1,1,0,0,0.312,0.0033,1,1,1,0.8382
4851,1,1,0,0,0.0151,0.0009,1,1,1,0.8274
4852,1,1,0,0,0.0082,0.0016,1,1,1,0.7543
4853,1,1,0,0,0.0119,0.0009,1,1,1,0.6608
4854,1,1,0.0014,0.001,0.014,0.005,1,1,1,0.5515
4855,1,1,0.1133,0.0809,0.0191,0.0097,1,1,1,0.4668
4856,1,1,0.2561,0.1829,0.135,0,1,1,1,0.5627
4857,1,1,0.476,0.34,0.1104,0,1,1,1,0.4882
4858,1,1,0.622,0.4443,0.0873,0,1,1,1,0.4651
4859,1,1,0.7323,0.5231,0.0756,0,1,1,1,0.4651
4860,1,1,0.7742,0.553,0.1122,0,1,1,1,0.4651
4861,1,1,0.7889,0.5635,0.155,0.0006,1,1,1,0.4651
4862,1,1,0.7953,0.5681,0.1483,0.0201,1,1,1,0.4651
4863,1,1,0.7865,0.5618,0.1825,0.0119,1,1,1,0.4668
4864,1,1,0.671,0.4793,0.1965,0.0155,1,1,1,0.4481
4865,1,1,0.513,0.3664,0.1492,0.0237,1,1,1,0.4481
4866,1,1,0.2958,0.2113,0.1986,0.0231,1,1,1,0.5792
4867,1,1,0.1126,0.0804,0.1616,0.0253,1,1,1,0.8077
4868,1,1,0,0,0.3317,0.0736,1,1,1,0.5638
4869,1,1,0,0,0.5166,0.1482,1,1,1,0.5733
4870,1,1,0,0,0.7414,0.2839,1,1,1,0.8739
4871,1,1,0,0,0.641,0.2834,1,1,1,0.5323
4872,1,1,0,0,0.6304,0.1878,1,1,1,0.5297
4873,1,1,0,0,0.5886,0.3664,1,1,1,0.8072
4874,1,1,0,0,0.5933,0.3444,1,1,1,0.8382
4875,1,1,0,0,0.4919,0.2857,1,1,1,0.8274
4876,1,1,0,0,0.488,0.3313,1,1,1,0.7543
4877,1,1,0,0,0.5686,0.2463,1,1,1,0.6608
4878,1,1,0,0,0.5923,0.3715,1,1,1,0.5515
4879,1,1,0.0858,0.0613,0.4693,0.2735,1,1,1,0.4668
4880,1,1,0.2611,0.1865,0.3651,0.2758,1,1,1,0.5627
4881,1,1,0.4672,0.3337,0.2784,0.1216,1,1,1,0.4882
4882,1,1,0.637,0.455,0.1959,0.0695,1,1,1,0.4651
4883,1,1,0.7595,0.5425,0.2404,0.1962,1,1,1,0.4651
4884,1,1,0.79,0.5643,0.2051,0.2229,1,1,1,0.4651
4885,1,1,0.7335,0.5239,0.3933,0.3021,1,1,1,0.4651
4886,1,1,0.7146,0.5104,0.6783,0.4176,1,1,1,0.4651
4887,1,1,0.6724,0.4803,0.6259,0.5922,1,1,1,0.4668
4888,1,1,0.604,0.4314,0.5205,0.7805,1,1,1,0.4481
4889,1,1,0.4263,0.3045,0.5813,0.9321,1,1,1,0.4481
4890,1,1,0.233,0.1664,0.745,0.8193,1,1,1,0.5792
4891,1,1,0.0559,0.0399,0.777,0.8621,1,1,1,0.8077
4892,1,1,0,0,0.6418,0.8872,1,1,1,0.5638
4893,1,1,0,0,0.6459,0.795,1,1,1,0.5733
4894,1,1,0,0,0.8542,0.697,1,1,1,0.8739
4895,1,1,0,0,0.8184,0.8158,1,1,1,0.5323
4896,1,1,0,0,0.7905,0.9498,1,1,1,0.5297
4897,1,1,0,0,0.8477,1,1,1,1,0.8409
4898,1,1,0,0,0.944,0.8329,1,1,1,0.5239
4899,1,1,0,0,0.9,0.7835,1,1,1,0.5240
4900,1,1,0,0,0.7642,0.88,1,1,1,0.5242
4901,1,1,0,0,0.8186,0.9657,1,1,1,0.5240
4902,1,1,0,0,0.7227,0.9859,1,1,1,0.4668
4903,1,1,0.0925,0.0661,0.6647,0.8148,1,1,1,0.4481
4904,1,1,0.2593,0.1852,0.6917,0.5835,1,1,1,0.4309
4905,1,1,0.4917,0.3512,0.807,0.5882,1,1,1,0.4234
4906,1,1,0.6766,0.4833,0.8271,0.5774,1,1,1,0.4234
4907,1,1,0.8105,0.5789,0.8328,0.5154,1,1,1,0.4234
4908,1,1,0.8526,0.609,0.732,0.4654,1,1,1,0.4234
4909,1,1,0.8578,0.6127,0.6891,0.4449,1,1,1,0.4234
4910,1,1,0.8387,0.5991,0.7341,0.481,1,1,1,0.4234
4911,1,1,0.7637,0.5455,0.7223,0.4967,1,1,1,0.4234
4912,1,1,0.6569,0.4692,0.7266,0.5543,1,1,1,0.4234
4913,1,1,0.4871,0.3479,0.839,0.457,1,1,1,0.4481
4914,1,1,0.2586,0.1847,0.8207,0.3675,1,1,1,0.4668
4915,1,1,0.0991,0.0708,0.8637,0.2218,1,1,1,0.9005
4916,1,1,0,0,0.7709,0.2417,1,1,1,0.9805
4917,1,1,0,0,0.7607,0.341,1,1,1,0.9789
4918,1,1,0,0,0.8498,0.3514,1,1,1,0.9686
4919,1,1,0,0,0.8973,0.4979,1,1,1,0.9038
4920,1,1,0,0,0.8293,0.7974,1,1,1,0.8542
4921,1,1,0,0,0.8072,1,1,1,1,0.8409
4922,1,1,0,0,0.7437,1,1,1,1,0.5239
4923,1,1,0,0,0.6771,1,1,1,1,0.5240
4924,1,1,0,0,0.6024,1,1,1,1,0.5242
4925,1,1,0,0,0.7622,1,1,1,1,0.5240
4926,1,1,0.0001,0.0001,0.725,0.9449,1,1,1,0.4668
4927,1,1,0.1135,0.0811,0.5678,0.8113,1,1,1,0.4481
4928,1,1,0.2744,0.196,0.3544,0.624,1,1,1,0.4309
4929,1,1,0.5293,0.3781,0.3879,0.3851,1,1,1,0.4234
4930,1,1,0.7255,0.5182,0.3859,0.2956,1,1,1,0.4234
4931,1,1,0.874,0.6243,0.3492,0.2495,1,1,1,0.4234
4932,1,1,0.9533,0.6809,0.3795,0.3459,1,1,1,0.4234
4933,1,1,0.9488,0.6777,0.3363,0.2746,1,1,1,0.4234
4934,1,1,0.877,0.6264,0.2712,0.3563,1,1,1,0.4234
4935,1,1,0.8869,0.6335,0.2495,0.1919,1,1,1,0.4234
4936,1,1,0.7424,0.5303,0.1818,0.161,1,1,1,0.4234
4937,1,1,0.5559,0.3971,0.1684,0.1161,1,1,1,0.4481
4938,1,1,0.3112,0.2223,0.1638,0.0984,1,1,1,0.4668
4939,1,1,0.1231,0.0879,0.0949,0.112,1,1,1,0.9005
4940,1,1,0.0403,0.0288,0.0741,0.1443,1,1,1,0.9805
4941,1,1,0,0,0.1343,0.2349,1,1,1,0.9789
4942,1,1,0,0,0.2352,0.5439,1,1,1,0.9686
4943,1,1,0,0,0.407,0.7082,1,1,1,0.9038
4944,1,1,0,0,0.5252,0.8093,1,1,1,0.8542
4945,1,1,0,0,0.6307,1,1,1,1,0.7690
4946,1,1,0,0,0.6896,1,1,1,1,0.7386
4947,1,1,0,0,0.7478,1,1,1,1,0.7255
4948,1,1,0,0,0.8241,0.868,1,1,1,0.7376
4949,1,1,0,0,0.6327,0.8697,1,1,1,0.7168
4950,1,1,0,0,0.6591,0.765,1,1,1,0.5452
4951,1,1,0.0931,0.0665,0.5968,0.693,1,1,1,0.4481
4952,1,1,0.2402,0.1716,0.4587,0.6782,1,1,1,0.4481
4953,1,1,0.338,0.2414,0.4876,1,1,1,1,0.4263
4954,1,1,0.3832,0.2737,0.47,1,1,1,1,0.4234
4955,1,1,0.5443,0.3888,0.5652,1,1,1,1,0.4234
4956,1,1,0.569,0.4064,0.5813,1,1,1,1,0.4234
4957,1,1,0.6563,0.4688,0.6524,1,1,1,1,0.4234
4958,1,1,0.7447,0.5319,0.5507,0.9223,1,1,1,0.4234
4959,1,1,0.7748,0.5534,0.4367,0.9494,1,1,1,0.4612
4960,1,1,0.6608,0.472,0.3766,1,1,1,1,0.4634
4961,1,1,0.4935,0.3525,0.4101,1,1,1,1,0.4481
4962,1,1,0.2727,0.1948,0.2703,1,1,1,1,0.4668
4963,1,1,0.0713,0.0509,0.3994,1,1,1,1,0.7251
4964,1,1,0,0,0.2877,1,1,1,1,0.8081
4965,1,1,0,0,0.3275,1,1,1,1,0.7118
4966,1,1,0,0,0.5523,1,1,1,1,0.6759
4967,1,1,0,0,0.5619,1,1,1,1,0.6439
4968,1,1,0,0,0.5407,0.9881,1,1,1,0.6287
4969,1,1,0,0,0.488,0.8755,1,1,1,0.7690
4970,1,1,0,0,0.2526,0.7864,1,1,1,0.7386
4971,1,1,0,0,0.1976,0.6501,1,1,1,0.7255
4972,1,1,0,0,0.1593,0.6118,1,1,1,0.7376
4973,1,1,0,0,0.1627,0.5001,1,1,1,0.7168
4974,1,1,0,0,0.1847,0.4058,1,1,1,0.5452
4975,1,1,0.0484,0.0346,0.2298,0.3427,1,1,1,0.4481
4976,1,1,0.2279,0.1628,0.1969,0.2557,1,1,1,0.4481
4977,1,1,0.4334,0.3096,0.1958,0.2287,1,1,1,0.4263
4978,1,1,0.5883,0.4202,0.1983,0.1483,1,1,1,0.4234
4979,1,1,0.6944,0.496,0.1559,0.1301,1,1,1,0.4234
4980,1,1,0.6972,0.498,0.0501,0.2313,1,1,1,0.4234
4981,1,1,0.685,0.4893,0.1013,0.2471,1,1,1,0.4234
4982,1,1,0.6556,0.4683,0.0733,0.223,1,1,1,0.4234
4983,1,1,0.7056,0.504,0.0778,0.4322,1,1,1,0.4612
4984,1,1,0.5958,0.4256,0.076,0.5492,1,1,1,0.4634
4985,1,1,0.4427,0.3162,0.1479,0.6312,1,1,1,0.4481
4986,1,1,0.2789,0.1992,0.1104,0.4306,1,1,1,0.4668
4987,1,1,0.0972,0.0694,0.1178,0.3685,1,1,1,0.7251
4988,1,1,0,0,0.1276,0.2975,1,1,1,0.8081
4989,1,1,0,0,0.1294,0.3486,1,1,1,0.7118
4990,1,1,0,0,0.2047,0.2677,1,1,1,0.6759
4991,1,1,0,0,0.334,0.2657,1,1,1,0.6439
4992,1,1,0,0,0.4436,0.2317,1,1,1,0.6287
4993,1,1,0,0,0.4449,0.297,1,1,1,0.6226
4994,1,1,0,0,0.3565,0.352,1,1,1,0.6715
4995,1,1,0,0,0.3898,0.3131,1,1,1,0.7075
4996,1,1,0,0,0.3325,0.284,1,1,1,0.7208
4997,1,1,0,0,0.3706,0.2066,1,1,1,0.7210
4998,1,1,0,0,0.2805,0.1246,1,1,1,0.5491
4999,1,1,0.0734,0.0524,0.2632,0.1576,1,1,1,0.4481
5000,1,1,0.2418,0.1727,0.176,0.194,1,1,1,0.4256
5001,1,1,0.4396,0.314,0.1495,0.1435,1,1,1,0.4234
5002,1,1,0.6139,0.4385,0.1045,0.141,1,1,1,0.4234
5003,1,1,0.7255,0.5182,0.0699,0.1507,1,1,1,0.4234
5004,1,1,0.6709,0.4792,0.0562,0.1437,1,1,1,0.4234
5005,1,1,0.6745,0.4818,0.0554,0.3456,1,1,1,0.4234
5006,1,1,0.6472,0.4623,0.1363,0.3705,1,1,1,0.4234
5007,1,1,0.5183,0.3702,0.1683,0.4134,1,1,1,0.4234
5008,1,1,0.3916,0.2797,0.1842,0.3309,1,1,1,0.4388
5009,1,1,0.3247,0.2319,0.2174,0.4326,1,1,1,0.4481
5010,1,1,0.219,0.1564,0.22,0.3465,1,1,1,0.4848
